"participant_id","fsm_type","test_condition","phase","trial_order","sender","state_current","response_current","state_next","state_1","response_1","state_2","response_2","state_3","response_time","response_time_lessThan300ms","trial_id","trial_type","option_1","option_2","correctResponse","response","response_correct","option_1_p","option_2_p","duration","explanation_1_decrease","explanation_2_decrease","response_time_lessThan1000ms","response_time_tooQuick"
19,"easy","explanation","test",51,NA,NA,NA,NA,3,"a",NA,"b",2,426,0,"easy_e_hid_3ab2","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,1,1
19,"easy","explanation","test",52,NA,NA,NA,NA,0,"b",2,"a",0,867,0,"easy_e_vis_0b2a0","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.6,1,1
19,"easy","explanation","test",53,NA,NA,NA,NA,3,"a",0,"a",2,2888,0,"easy_e_vis_3a0a2","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,0,0
19,"easy","explanation","test",54,NA,NA,NA,NA,0,"b",2,"a",3,9814,0,"easy_e_vis_0b2a3","visible",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.4,0,0
19,"easy","explanation","test",55,NA,NA,NA,NA,0,"b",NA,"b",2,432,0,"easy_e_hid_0bb2","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,0,1,1,1
19,"easy","explanation","test",56,NA,NA,NA,NA,2,"a",0,"b",2,1622,0,"easy_e_vis_2a0b2","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.6,0,0,0
19,"easy","explanation","test",57,NA,NA,NA,NA,0,"a",NA,"a",3,1190,0,"easy_e_hid_0aa3","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.4,0,0
19,"easy","explanation","test",58,NA,NA,NA,NA,3,"a",NA,"a",2,581,0,"easy_e_hid_3aa2","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,1,1
19,"easy","explanation","test",59,NA,NA,NA,NA,0,"b",2,"b",2,387,0,"easy_e_vis_0b2b2","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,1,1,1
19,"easy","explanation","test",60,NA,NA,NA,NA,2,"a",NA,"a",2,202,1,"easy_e_hid_2aa2","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.6,0,1,1
19,"easy","explanation","test",61,NA,NA,NA,NA,0,"a",2,"a",0,1608,0,"easy_e_vis_0a2a0","visible",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.6,0,0
19,"easy","explanation","test",62,NA,NA,NA,NA,2,"a",0,"a",2,505,0,"easy_e_vis_2a0a2","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.6,0,1,1
19,"easy","explanation","test",63,NA,NA,NA,NA,3,"a",NA,"b",0,1300,0,"easy_e_hid_3ab0","hidden",NA,NA,"1","1",TRUE,NA,NA,NA,0.6,0,0,0
19,"easy","explanation","test",64,NA,NA,NA,NA,0,"b",NA,"a",0,388,0,"easy_e_hid_0ba0","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.6,1,1
19,"easy","explanation","test",65,NA,NA,NA,NA,0,"a",2,"b",2,471,0,"easy_e_vis_0a2b2","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,1,1,1
20,"easy","explanation","learning",2,"trial_1_seq",3,"a",1,NA,NA,3,"a",1,5329,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",3,"trial_2_seq",1,"a",0,3,"a",1,"a",0,3607,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",4,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,3822,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",5,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,2331,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",6,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,2460,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",7,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,1320,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",8,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,849,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",9,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,724,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",10,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,2052,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",11,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,972,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",12,"learning_control_trial_seq",2,"a",3,0,"b",2,"a",3,993,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",13,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,3858,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",14,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,2958,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",15,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,583,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",16,"learning_control_trial_seq",3,"a",0,3,"b",3,"a",0,2241,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",17,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,533,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",18,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,2398,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",19,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,700,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",20,"learning_control_trial_seq",2,"a",3,0,"a",2,"a",3,585,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",21,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,1823,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",22,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,463,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",23,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,515,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",24,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,575,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",25,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,697,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",26,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,1039,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",27,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,825,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",28,"learning_control_trial_seq",0,"b",2,1,"a",0,"b",2,4458,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",29,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,837,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",30,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,405,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",31,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,544,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",32,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,240,1,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
20,"easy","explanation","learning",33,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1388,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",34,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,404,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",35,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,455,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",36,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,590,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",37,"learning_control_trial_seq",3,"a",1,2,"a",3,"a",1,489,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",38,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,1204,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",39,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,2246,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
20,"easy","explanation","learning",40,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,520,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",41,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,947,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",42,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,399,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",43,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,568,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",44,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,455,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","learning",45,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,518,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
20,"easy","explanation","test",46,NA,NA,NA,NA,0,"b",2,"b",2,10262,0,"easy_e_vis_0b2b2","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,1,0,0
20,"easy","explanation","test",47,NA,NA,NA,NA,3,"a",NA,"a",2,16310,0,"easy_e_hid_3aa2","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,0,0
20,"easy","explanation","test",48,NA,NA,NA,NA,0,"b",NA,"b",2,7704,0,"easy_e_hid_0bb2","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,0,1,0,0
20,"easy","explanation","test",49,NA,NA,NA,NA,3,"b",NA,"a",0,10733,0,"easy_e_hid_3ba0","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,-0.2,0.4,0,0
20,"easy","explanation","test",50,NA,NA,NA,NA,0,"a",NA,"a",3,4735,0,"easy_e_hid_0aa3","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.4,0,0
20,"easy","explanation","test",51,NA,NA,NA,NA,0,"b",NA,"a",0,3569,0,"easy_e_hid_0ba0","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.6,0,0
20,"easy","explanation","test",52,NA,NA,NA,NA,0,"b",2,"a",0,1659,0,"easy_e_vis_0b2a0","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.6,0,0
20,"easy","explanation","test",53,NA,NA,NA,NA,2,"a",0,"a",2,1423,0,"easy_e_vis_2a0a2","visible",NA,NA,"1","1",TRUE,NA,NA,NA,0.6,0,0,0
20,"easy","explanation","test",54,NA,NA,NA,NA,3,"a",0,"a",2,4783,0,"easy_e_vis_3a0a2","visible",NA,NA,"1","1",TRUE,NA,NA,NA,0.4,0,0,0
20,"easy","explanation","test",55,NA,NA,NA,NA,3,"a",NA,"b",2,2532,0,"easy_e_hid_3ab2","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,0,0
20,"easy","explanation","test",56,NA,NA,NA,NA,2,"b",NA,"b",2,857,0,"easy_e_hid_2bb2","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,0.4,1,1,1
20,"easy","explanation","test",57,NA,NA,NA,NA,2,"a",NA,"a",2,1842,0,"easy_e_hid_2aa2","hidden",NA,NA,"1","1",TRUE,NA,NA,NA,0.6,0,0,0
20,"easy","explanation","test",58,NA,NA,NA,NA,0,"a",NA,"a",0,2007,0,"easy_e_hid_0aa0","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.6,0,0
20,"easy","explanation","test",59,NA,NA,NA,NA,3,"a",1,"a",0,547,0,"easy_e_vis_3a1a0","visible",NA,NA,"1","1",TRUE,NA,NA,NA,0.6,0,1,1
20,"easy","explanation","test",60,NA,NA,NA,NA,3,"a",1,"b",0,552,0,"easy_e_vis_3a1b0","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.6,0,1,1
20,"easy","explanation","test",61,NA,NA,NA,NA,0,"b",2,"a",3,436,0,"easy_e_vis_0b2a3","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.4,1,1
20,"easy","explanation","test",62,NA,NA,NA,NA,3,"a",NA,"b",0,408,0,"easy_e_hid_3ab0","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.6,0,1,1
20,"easy","explanation","test",63,NA,NA,NA,NA,0,"a",2,"b",2,411,0,"easy_e_vis_0a2b2","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,1,1,1
20,"easy","explanation","test",64,NA,NA,NA,NA,2,"a",0,"b",2,563,0,"easy_e_vis_2a0b2","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.6,0,1,1
20,"easy","explanation","test",65,NA,NA,NA,NA,0,"a",2,"a",0,1061,0,"easy_e_vis_0a2a0","visible",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.6,0,0
21,"easy","explanation","learning",2,"trial_1_seq",3,"a",1,NA,NA,3,"a",1,2346,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",3,"trial_2_seq",1,"a",0,3,"a",1,"a",0,1259,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",4,"learning_control_trial_seq",0,"a",2,1,"a",0,"a",2,1759,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",5,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,1916,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",6,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,3110,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",7,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,3362,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",8,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1238,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",9,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,950,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",10,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,715,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",11,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,593,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",12,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,548,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",13,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,1027,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",14,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,702,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",15,"learning_control_trial_seq",3,"a",0,3,"b",3,"a",0,3796,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",16,"learning_control_trial_seq",0,"b",2,3,"a",0,"b",2,1588,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",17,"learning_control_trial_seq",2,"a",0,0,"b",2,"a",0,6097,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",18,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,893,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",19,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,2773,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",20,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,1368,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",21,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,911,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",22,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,905,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",23,"learning_control_trial_seq",2,"a",3,2,"b",2,"a",3,3566,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",24,"learning_control_trial_seq",3,"a",0,2,"a",3,"a",0,737,0,"3a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",25,"learning_control_trial_seq",0,"a",2,3,"a",0,"a",2,1920,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",26,"learning_control_trial_seq",2,"a",0,0,"a",2,"a",0,1920,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",27,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,1015,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",28,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,2571,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",29,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1239,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",30,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,608,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",31,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,1818,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",32,"learning_control_trial_seq",0,"a",2,2,"a",0,"a",2,1238,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",33,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,3443,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",34,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1741,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",35,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,1604,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",36,"learning_control_trial_seq",2,"a",0,2,"b",2,"a",0,717,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",37,"learning_control_trial_seq",0,"b",2,2,"a",0,"b",2,1547,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",38,"learning_control_trial_seq",2,"a",3,0,"b",2,"a",3,1421,0,"2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",39,"learning_control_trial_seq",3,"b",3,2,"a",3,"b",3,1320,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",40,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,1940,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",41,"learning_control_trial_seq",3,"b",3,3,"b",3,"b",3,1453,0,"3b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",42,"learning_control_trial_seq",3,"a",1,3,"b",3,"a",1,751,0,"3a1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
21,"easy","explanation","learning",43,"learning_control_trial_seq",1,"a",0,3,"a",1,"a",0,1637,0,"1a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",44,"learning_control_trial_seq",0,"b",2,1,"a",0,"b",2,2106,0,"0b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","learning",45,"learning_control_trial_seq",2,"b",2,0,"b",2,"b",2,1358,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
21,"easy","explanation","test",46,NA,NA,NA,NA,0,"b",2,"b",2,7371,0,"easy_e_vis_0b2b2","visible",NA,NA,"2","1",FALSE,NA,NA,NA,0,1,0,0
21,"easy","explanation","test",47,NA,NA,NA,NA,3,"a",1,"b",0,2442,0,"easy_e_vis_3a1b0","visible",NA,NA,"1","1",TRUE,NA,NA,NA,0.6,0,0,0
21,"easy","explanation","test",48,NA,NA,NA,NA,3,"a",NA,"a",2,5686,0,"easy_e_hid_3aa2","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,0,0
21,"easy","explanation","test",49,NA,NA,NA,NA,0,"b",NA,"b",2,5825,0,"easy_e_hid_0bb2","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,0,1,0,0
21,"easy","explanation","test",50,NA,NA,NA,NA,0,"b",NA,"a",0,3322,0,"easy_e_hid_0ba0","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.6,0,0
21,"easy","explanation","test",51,NA,NA,NA,NA,3,"a",NA,"b",0,4877,0,"easy_e_hid_3ab0","hidden",NA,NA,"1","1",TRUE,NA,NA,NA,0.6,0,0,0
21,"easy","explanation","test",52,NA,NA,NA,NA,0,"b",2,"a",0,6348,0,"easy_e_vis_0b2a0","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.6,0,0
21,"easy","explanation","test",53,NA,NA,NA,NA,0,"b",2,"a",3,5715,0,"easy_e_vis_0b2a3","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.4,0,0
21,"easy","explanation","test",54,NA,NA,NA,NA,3,"b",NA,"a",0,2835,0,"easy_e_hid_3ba0","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,-0.2,0.4,0,0
21,"easy","explanation","test",55,NA,NA,NA,NA,2,"b",NA,"b",2,6422,0,"easy_e_hid_2bb2","hidden",NA,NA,"2","1",FALSE,NA,NA,NA,0.4,1,0,0
21,"easy","explanation","test",56,NA,NA,NA,NA,3,"a",0,"a",2,4555,0,"easy_e_vis_3a0a2","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,0,0
21,"easy","explanation","test",57,NA,NA,NA,NA,2,"a",0,"a",2,3370,0,"easy_e_vis_2a0a2","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.6,0,0,0
21,"easy","explanation","test",58,NA,NA,NA,NA,2,"a",0,"b",2,4587,0,"easy_e_vis_2a0b2","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.6,0,0,0
21,"easy","explanation","test",59,NA,NA,NA,NA,2,"a",NA,"a",2,7109,0,"easy_e_hid_2aa2","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.6,0,0,0
21,"easy","explanation","test",60,NA,NA,NA,NA,0,"a",2,"a",0,15064.6,0,"easy_e_vis_0a2a0","visible",NA,NA,"2","1",FALSE,NA,NA,NA,0,0.6,0,0
21,"easy","explanation","test",61,NA,NA,NA,NA,0,"a",NA,"a",0,4519,0,"easy_e_hid_0aa0","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.6,0,0
21,"easy","explanation","test",62,NA,NA,NA,NA,3,"a",1,"a",0,1259,0,"easy_e_vis_3a1a0","visible",NA,NA,"1","2",FALSE,NA,NA,NA,0.6,0,0,0
21,"easy","explanation","test",63,NA,NA,NA,NA,0,"a",2,"b",2,1525,0,"easy_e_vis_0a2b2","visible",NA,NA,"2","2",TRUE,NA,NA,NA,0,1,0,0
21,"easy","explanation","test",64,NA,NA,NA,NA,3,"a",NA,"b",2,1615,0,"easy_e_hid_3ab2","hidden",NA,NA,"1","2",FALSE,NA,NA,NA,0.4,0,0,0
21,"easy","explanation","test",65,NA,NA,NA,NA,0,"a",NA,"a",3,17419,0,"easy_e_hid_0aa3","hidden",NA,NA,"2","2",TRUE,NA,NA,NA,0,0.4,0,0
22,"easy","control","learning",2,"trial_1_seq",2,"a",0,NA,NA,2,"a",0,3442,0,"2a0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
22,"easy","control","learning",3,"trial_2_seq",0,"a",2,2,"a",0,"a",2,1965,0,"0a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
22,"easy","control","learning",4,"learning_control_trial_seq",2,"b",2,0,"a",2,"b",2,4241,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
22,"easy","control","learning",5,"learning_control_trial_seq",2,"b",2,2,"b",2,"b",2,3207,0,"2b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
